,Cell,Gene,Kruskal,FCCorr,ProfCorr,CellCorr,Ratio,Total
11268,B_cells,PHTF2,1,1,1,0,0,3
11269,gi_epithelial,PHTF2,1,1,1,1,0,4
11270,B_cells,PIM2,1,0,1,0,0,2
11271,gi_epithelial,PIM2,1,0,1,1,1,4
11272,B_cells,RAB8A,1,0,1,0,0,2
11273,monocytes_macs_DCs,RAB8A,1,0,1,1,0,3
11274,B_cells,RABAC1,1,0,1,0,0,2
11275,gi_epithelial,RABAC1,1,0,1,1,0,3
11276,B_cells,RAN,1,1,1,1,0,4
11277,gi_epithelial,RAN,1,0,1,0,0,2
11278,B_cells,SH3GLB1,1,0,1,0,0,2
11279,gi_epithelial,SH3GLB1,1,0,1,1,0,3
11280,B_cells,SEC16A,1,0,1,0,0,2
11281,gi_epithelial,SEC16A,1,0,1,0,0,2
11282,gi_epithelial,PSRC1,0,0,1,0,0,1
11283,stromal,PSRC1,0,0,0,1,1,2
11284,B_cells,SEC61G,1,1,1,1,0,4
11285,myofibroblasts,SEC61G,1,1,1,1,0,4
11286,B_cells,SEC63,0,1,1,0,0,2
11287,gi_epithelial,SEC63,0,1,1,1,0,3
11288,B_cells,SEL1L,0,0,1,0,0,1
11289,gi_epithelial,SEL1L,0,0,1,1,0,2
11290,B_cells,SEMA4D,1,1,1,0,0,3
11291,gi_epithelial,SEMA4D,1,1,1,0,0,3
11292,gi_epithelial,RORA,1,0,1,0,1,3
11293,endothelial,RORA,1,0,1,1,0,3
11294,B_cells,SERBP1,1,0,1,1,0,3
11295,monocytes_macs_DCs,SERBP1,1,0,1,1,0,3
11296,B_cells,SFMBT2,1,0,0,1,0,2
11297,gi_epithelial,SFMBT2,1,0,1,0,1,3
11298,gi_epithelial,RORB,1,0,1,1,1,4
11299,stromal,RORB,1,0,1,1,1,4
11300,B_cells,SCYL1,1,0,0,0,0,1
11301,endothelial,SCYL1,1,0,0,0,0,1
11302,B_cells,SLBP,0,1,1,1,0,3
11303,monocytes_macs_DCs,SLBP,0,1,1,1,0,3
11304,B_cells,SLC17A9,1,1,0,1,0,3
11305,gi_epithelial,SLC17A9,1,0,1,0,0,2
11306,B_cells,SLC38A5,1,0,1,0,0,2
11307,gi_epithelial,SLC38A5,1,0,1,1,0,3
11308,B_cells,SLC44A1,1,0,1,1,0,3
11309,neuroendocrine,SLC44A1,1,0,1,1,0,3
11310,B_cells,SLC44A4,1,1,0,1,1,4
11311,gi_epithelial,SLC44A4,1,0,1,0,0,2
11312,B_cells,SPAG4,0,0,1,0,0,1
11313,gi_epithelial,SPAG4,0,0,1,1,0,2
11314,B_cells,SPCS1,0,0,0,0,0,0
11315,gi_epithelial,SPCS1,0,0,1,0,0,1
11316,gi_epithelial,PSMD1,1,0,1,0,0,2
11317,cd8_Tcells,PSMD1,1,0,1,1,1,4
11318,B_cells,SPCS3,0,0,1,0,0,1
11319,gi_epithelial,SPCS3,0,0,1,1,0,2
11320,B_cells,SDC1,1,0,0,0,0,1
11321,gi_epithelial,SDC1,1,0,1,1,0,3
11322,gi_epithelial,PTER,1,0,1,0,0,2
11323,mast_cells,PTER,1,1,0,1,0,3
11324,B_cells,RASD1,0,0,0,1,0,1
11325,gi_epithelial,RASD1,0,0,1,1,0,2
11326,B_cells,RPIA,1,0,1,1,0,3
11327,gi_epithelial,RPIA,1,0,1,0,0,2
11328,B_cells,RASEF,1,0,0,1,1,3
11329,gi_epithelial,RASEF,1,0,1,0,0,2
11330,B_cells,RASGRP1,1,0,1,1,0,3
11331,neuroendocrine,RASGRP1,1,0,1,0,0,2
11332,B_cells,RBM14,0,1,1,1,0,3
11333,gi_epithelial,RBM14,0,1,1,1,0,3
11334,B_cells,RBM47,1,0,0,0,1,2
11335,gi_epithelial,RBM47,1,0,1,0,0,2
11336,B_cells,REEP5,0,0,0,0,0,0
11337,monocytes_macs_DCs,REEP5,0,0,0,0,0,0
11338,gi_epithelial,PTGS1,1,0,1,0,1,3
11339,monocytes_macs_DCs,PTGS1,1,0,0,1,0,2
11340,gi_epithelial,PTGES2,1,0,1,0,0,2
11341,stromal,PTGES2,1,1,1,1,1,5
11342,gi_epithelial,ROBO3,1,0,1,1,0,3
11343,endothelial,ROBO3,1,0,1,1,0,3
11344,B_cells,RNF149,1,0,1,1,0,3
11345,gi_epithelial,RNF149,1,0,1,1,0,3
11346,B_cells,RPL23A,0,1,1,1,0,3
11347,myofibroblasts,RPL23A,0,1,1,1,0,3
11348,gi_epithelial,PTGDS,1,0,1,1,1,4
11349,stromal,PTGDS,1,0,1,1,1,4
11350,B_cells,RPL7L1,1,0,1,1,0,3
11351,gi_epithelial,RPL7L1,1,0,1,1,0,3
11352,B_cells,RPN1,1,1,1,1,0,4
11353,gi_epithelial,RPN1,1,0,1,0,0,2
11354,gi_epithelial,PTGER3,1,1,1,0,1,4
11355,neuroendocrine,PTGER3,1,1,1,0,0,3
11356,B_cells,RRM2,1,1,1,1,0,4
11357,gi_epithelial,RRM2,1,0,1,0,0,2
11358,B_cells,RUBCNL,1,1,1,1,0,4
11359,gi_epithelial,RUBCNL,1,1,1,1,1,5
11360,gi_epithelial,ROBO4,1,0,1,0,1,3
11361,stromal,ROBO4,1,0,0,1,1,3
11362,B_cells,S100P,0,0,1,0,1,2
11363,gi_epithelial,S100P,0,0,1,0,0,1
11364,B_cells,SAMD9L,0,0,1,1,0,2
11365,cd8_Tcells,SAMD9L,0,0,0,1,0,1
11366,B_cells,SAP30,0,0,0,0,0,0
11367,gi_epithelial,SAP30,0,0,1,1,0,2
11368,fibroblasts,SYPL1,0,0,0,1,0,1
11369,cd8_Tcells,SYPL1,0,0,1,1,1,3
11370,fibroblasts,APLP2,1,0,0,0,0,1
11371,gi_epithelial,APLP2,1,0,1,0,0,2
11372,endothelial,PDCD1LG2,1,1,0,0,0,2
11373,stromal,PDCD1LG2,1,1,0,1,0,3
11374,endothelial,RELN,0,1,1,0,0,2
11375,stromal,RELN,0,1,1,0,1,3
11376,endothelial,GRB10,0,0,0,0,0,0
11377,stromal,GRB10,0,1,0,1,1,3
11378,gi_epithelial,ANK3,1,0,1,0,0,2
11379,stromal,ANK3,1,0,0,0,1,2
11380,endothelial,RNF115,1,0,0,0,0,1
11381,stromal,RNF115,1,1,0,1,0,3
11382,endothelial,RMND5B,0,0,0,0,0,0
11383,stromal,RMND5B,0,0,0,0,0,0
11384,endothelial,RHOBTB3,0,1,0,0,1,2
11385,monocytes_macs_DCs,RHOBTB3,0,1,0,1,1,3
11386,gi_epithelial,BCDIN3D,0,0,1,0,0,1
11387,mast_cells,BCDIN3D,0,0,0,0,0,0
11388,endothelial,GVINP1,1,1,0,0,0,2
11389,stromal,GVINP1,1,1,0,0,0,2
11390,endothelial,RNF166,1,1,1,0,0,3
11391,stromal,RNF166,1,1,1,0,0,3
11392,endothelial,REEP1,0,1,0,0,0,1
11393,stromal,REEP1,0,1,0,0,1,2
11394,endothelial,HAPLN1,0,0,1,0,1,2
11395,stromal,HAPLN1,0,0,1,1,1,3
11396,gi_epithelial,SH3KBP1,1,0,1,0,0,2
11397,endothelial,SH3KBP1,1,0,0,1,0,2
11398,endothelial,HERC2P2,0,0,0,0,0,0
11399,stromal,HERC2P2,0,1,1,1,1,4
11400,gi_epithelial,SERPINB6,1,0,1,0,0,2
11401,neuroendocrine,SERPINB6,1,0,0,1,0,2
11402,gi_epithelial,SERPINB8,1,0,1,1,0,3
11403,cd8_Tcells,SERPINB8,1,0,1,1,1,4
11404,gi_epithelial,ANK2,0,1,1,1,1,4
11405,stromal,ANK2,0,1,1,1,1,4
11406,endothelial,GRAMD1A,1,1,1,0,0,3
11407,stromal,GRAMD1A,1,1,1,0,0,3
11408,endothelial,RSU1,0,1,1,0,0,2
11409,stromal,RSU1,0,1,0,1,1,3
11410,gi_epithelial,AMIGO2,0,1,1,0,0,2
11411,neuroendocrine,AMIGO2,0,1,0,0,0,1
11412,gi_epithelial,SERINC1,1,0,1,1,0,3
11413,neuroendocrine,SERINC1,1,0,0,1,0,2
11414,gi_epithelial,SERINC3,1,1,1,1,0,4
11415,neuroendocrine,SERINC3,1,1,0,1,0,3
11416,endothelial,GPD1L,1,1,1,1,0,4
11417,stromal,GPD1L,1,1,1,1,0,4
11418,endothelial,RPS10P7,0,0,0,0,0,0
11419,stromal,RPS10P7,0,1,0,1,0,2
11420,endothelial,RPLP0,0,1,1,1,0,3
11421,stromal,RPLP0,0,1,1,1,1,4
11422,endothelial,GPIHBP1,1,0,1,0,0,2
11423,stromal,GPIHBP1,1,1,1,1,1,5
11424,gi_epithelial,BCL9L,1,1,1,1,0,4
11425,stromal,BCL9L,1,1,1,1,1,5
11426,gi_epithelial,BCL2,1,1,1,1,1,5
11427,neuroendocrine,BCL2,1,1,0,0,0,2
11428,endothelial,GPM6A,0,0,1,0,0,1
11429,stromal,GPM6A,0,1,1,1,0,3
11430,gi_epithelial,BCL2L14,1,0,1,0,0,2
11431,neuroendocrine,BCL2L14,1,0,1,1,0,3
11432,gi_epithelial,AMZ2P2,1,0,1,0,0,2
11433,cd8_Tcells,AMZ2P2,1,1,1,1,0,4
11434,gi_epithelial,ANG,1,0,1,0,0,2
11435,stromal,ANG,1,1,0,1,1,4
11436,gi_epithelial,PGLS,0,0,1,0,0,1
11437,endothelial,PGLS,0,0,1,0,0,1
11438,gi_epithelial,BCL2L11,1,0,1,0,0,2
11439,cd8_Tcells,BCL2L11,1,0,1,1,0,3
11440,endothelial,RASGRP3,1,1,0,0,0,2
11441,stromal,RASGRP3,1,1,1,0,1,4
11442,gi_epithelial,PGAP3,1,0,1,0,0,2
11443,endothelial,PGAP3,1,0,0,0,0,1
11444,endothelial,HERC2P3,1,0,1,0,0,2
11445,stromal,HERC2P3,1,1,0,1,0,3
11446,endothelial,PRCP,1,0,1,0,0,2
11447,stromal,PRCP,1,1,1,1,1,5
11448,endothelial,HLA-V,1,1,0,1,0,3
11449,stromal,HLA-V,1,1,0,0,0,2
11450,endothelial,HLX,1,0,1,0,0,2
11451,stromal,HLX,1,1,1,1,1,5
11452,gi_epithelial,ANO1,1,0,1,0,0,2
11453,stromal,ANO1,1,0,1,1,1,4
11454,endothelial,PSMD10,1,1,0,1,0,3
11455,stromal,PSMD10,1,1,0,1,1,4
11456,endothelial,PRR3,0,1,0,1,0,2
11457,stromal,PRR3,0,1,0,1,0,2
11458,endothelial,PRKCG,0,0,1,0,0,1
11459,stromal,PRKCG,0,0,1,0,0,1
11460,endothelial,HOXD10,1,0,1,0,0,2
11461,stromal,HOXD10,1,1,1,1,1,5
11462,endothelial,RADIL,0,1,0,1,0,2
11463,stromal,RADIL,0,1,0,1,0,2
11464,endothelial,HSPG2,0,0,1,0,0,1
11465,stromal,HSPG2,0,1,1,1,1,4
11466,gi_epithelial,BACE2,1,0,1,0,0,2
11467,endothelial,BACE2,1,0,0,1,0,2
11468,gi_epithelial,B9D2,1,0,1,0,0,2
11469,cd8_Tcells,B9D2,1,0,0,1,0,2
11470,endothelial,HTRA1,1,1,0,0,0,2
11471,stromal,HTRA1,1,1,0,1,1,4
11472,gi_epithelial,ANP32A,1,0,1,0,0,2
11473,cd8_Tcells,ANP32A,1,0,0,1,0,2
11474,endothelial,ICAM2,1,0,0,0,0,1
11475,stromal,ICAM2,1,1,1,1,1,5
11476,endothelial,HLA-DOA,0,1,0,1,0,2
11477,stromal,HLA-DOA,0,1,0,0,0,1
11478,gi_epithelial,BAIAP2L2,1,1,1,0,0,3
11479,neuroendocrine,BAIAP2L2,1,1,1,0,0,3
11480,gi_epithelial,BANF1,1,0,1,1,0,3
11481,cd8_Tcells,BANF1,1,0,1,1,1,4
11482,endothelial,HIPK3,0,0,1,0,0,1
11483,stromal,HIPK3,0,1,1,1,1,4
11484,gi_epithelial,ANKRD65,1,0,1,1,0,3
11485,stromal,ANKRD65,1,0,1,0,1,3
11486,gi_epithelial,BARD1,1,0,1,1,0,3
11487,cd8_Tcells,BARD1,1,0,0,1,0,2
11488,endothelial,PTP4A2P2,1,0,1,0,0,2
11489,stromal,PTP4A2P2,1,1,1,1,1,5
11490,endothelial,HEXIM1,0,1,0,1,0,2
11491,stromal,HEXIM1,0,1,0,1,0,2
11492,gi_epithelial,ANKRD50,0,0,1,0,0,1
11493,stromal,ANKRD50,0,0,0,1,1,2
11494,gi_epithelial,ANKRD40CL,1,0,1,0,0,2
11495,neuroendocrine,ANKRD40CL,1,0,1,1,0,3
11496,endothelial,HERC2P9,0,0,0,0,0,0
11497,stromal,HERC2P9,0,1,1,1,1,4
11498,endothelial,PYCR2,0,1,0,0,0,1
11499,stromal,PYCR2,0,1,0,0,1,2
11500,gi_epithelial,ANKRD33B,1,0,1,0,0,2
11501,cd8_Tcells,ANKRD33B,1,0,1,0,1,3
11502,endothelial,RAB13,1,0,1,0,0,2
11503,stromal,RAB13,1,1,1,1,1,5
11504,gi_epithelial,ANKRD27,1,0,1,1,0,3
11505,endothelial,ANKRD27,1,0,0,0,0,1
11506,endothelial,RAB8B,1,1,1,1,0,4
11507,stromal,RAB8B,1,1,1,1,0,4
11508,gi_epithelial,BBC3,1,0,1,0,0,2
11509,cd8_Tcells,BBC3,1,0,1,1,0,3
11510,gi_epithelial,PHF19,1,0,1,1,0,3
11511,cd8_Tcells,PHF19,1,0,1,1,0,3
11512,gi_epithelial,ALOX15B,1,0,1,0,0,2
11513,monocytes_macs_DCs,ALOX15B,1,0,0,0,0,1
11514,gi_epithelial,BMP7,1,0,1,1,0,3
11515,endothelial,BMP7,1,0,0,1,1,3
11516,endothelial,SMARCA1,0,0,0,0,0,0
11517,stromal,SMARCA1,0,0,0,1,1,2
11518,endothelial,FOLH1,1,0,1,0,0,2
11519,stromal,FOLH1,1,1,1,1,1,5
11520,endothelial,FRMD3,0,0,1,0,0,1
11521,stromal,FRMD3,0,0,0,1,1,2
11522,endothelial,FRMD8,1,1,0,0,0,2
11523,stromal,FRMD8,1,1,1,0,1,4
11524,endothelial,SMIM10,1,1,1,0,0,3
11525,stromal,SMIM10,1,1,0,1,1,4
11526,gi_epithelial,PBX3,1,0,1,1,0,3
11527,neuroendocrine,PBX3,1,0,0,0,0,1
11528,endothelial,GABRD,0,1,0,0,0,1
11529,stromal,GABRD,0,1,0,0,0,1
11530,endothelial,SMAD6,0,0,0,0,0,0
11531,stromal,SMAD6,0,1,0,1,1,3
11532,endothelial,FLNC,1,1,1,1,0,4
11533,stromal,FLNC,1,1,1,1,1,5
11534,gi_epithelial,BHMT2,1,0,1,1,0,3
11535,endothelial,BHMT2,1,0,0,0,0,1
11536,gi_epithelial,AHR,1,0,1,1,0,3
11537,neuroendocrine,AHR,1,0,1,1,0,3
11538,endothelial,SLC5A9,1,1,0,0,0,2
11539,stromal,SLC5A9,1,1,0,0,1,3
11540,endothelial,SLC48A1,1,0,1,0,0,2
11541,stromal,SLC48A1,1,1,1,1,1,5
11542,gi_epithelial,PI4K2A,0,1,1,0,0,2
11543,monocytes_macs_DCs,PI4K2A,0,1,0,0,0,1
11544,endothelial,SLC39A1,1,0,1,0,0,2
11545,stromal,SLC39A1,1,1,1,1,1,5
11546,gi_epithelial,AGPS,1,0,1,0,0,2
11547,stromal,AGPS,1,0,1,1,1,4
11548,gi_epithelial,BLOC1S2,1,0,1,1,0,3
11549,monocytes_macs_DCs,BLOC1S2,1,0,1,0,0,2
11550,endothelial,GPAT4,1,1,1,1,0,4
11551,stromal,GPAT4,1,1,0,1,0,3
11552,endothelial,FBXO21,0,1,0,0,0,1
11553,stromal,FBXO21,0,1,0,1,0,2
11554,gi_epithelial,PICALM,1,0,1,1,0,3
11555,monocytes_macs_DCs,PICALM,1,0,1,1,0,3
11556,endothelial,SOX17,1,0,1,0,0,2
11557,stromal,SOX17,1,1,1,1,1,5
11558,endothelial,SOX11,0,1,0,0,0,1
11559,stromal,SOX11,0,1,0,0,1,2
11560,endothelial,FATE1,0,0,0,0,0,0
11561,stromal,FATE1,0,1,0,1,1,3
11562,gi_epithelial,PAX4,1,1,1,1,1,5
11563,neuroendocrine,PAX4,1,0,1,0,0,2
11564,endothelial,SNTG2,1,0,1,0,0,2
11565,stromal,SNTG2,1,1,1,1,1,5
11566,endothelial,FCN3,1,0,1,0,0,2
11567,stromal,FCN3,1,1,1,1,1,5
11568,endothelial,SMIM17,0,0,0,0,0,0
11569,stromal,SMIM17,0,1,0,1,1,3
11570,gi_epithelial,AGK,0,0,1,0,0,1
11571,endothelial,AGK,0,0,0,0,0,0
11572,gi_epithelial,AGL,1,0,1,1,0,3
11573,monocytes_macs_DCs,AGL,1,0,1,0,1,3
11574,endothelial,SMYD4,1,1,0,1,0,3
11575,stromal,SMYD4,1,1,0,1,0,3
11576,endothelial,FGF2,1,1,1,1,0,4
11577,stromal,FGF2,1,1,1,1,1,5
11578,endothelial,SMTN,1,1,1,1,0,4
11579,stromal,SMTN,1,1,1,1,1,5
11580,endothelial,FGL2,1,1,1,0,0,3
11581,stromal,FGL2,1,1,1,0,1,4
11582,gi_epithelial,BHMT,1,0,1,1,0,3
11583,neuroendocrine,BHMT,1,0,1,0,0,2
11584,endothelial,SLC35E4,0,1,0,1,0,2
11585,stromal,SLC35E4,0,1,0,1,0,2
11586,gi_epithelial,AKAP13,0,0,1,0,0,1
11587,endothelial,AKAP13,0,0,1,1,0,2
11588,endothelial,GIPC3,1,0,1,0,0,2
11589,stromal,GIPC3,1,1,1,1,1,5
11590,endothelial,GIMAP6,1,0,0,0,0,1
11591,monocytes_macs_DCs,GIMAP6,1,0,0,1,0,2
11592,gi_epithelial,ALDH16A1,1,0,1,0,0,2
11593,monocytes_macs_DCs,ALDH16A1,1,1,1,0,0,3
11594,endothelial,SEMA6B,1,1,1,1,0,4
11595,stromal,SEMA6B,1,1,1,0,1,4
11596,gi_epithelial,PHGDH,1,0,1,1,0,3
11597,stromal,PHGDH,1,0,0,0,1,2
11598,endothelial,SELENON,0,0,1,0,0,1
11599,stromal,SELENON,0,1,1,1,1,4
11600,endothelial,GIPC2,1,0,0,0,0,1
11601,stromal,GIPC2,1,1,0,1,1,4
11602,endothelial,SCN4A,0,1,1,0,0,2
11603,stromal,SCN4A,0,1,1,0,1,3
11604,endothelial,GALNT15,1,0,1,0,0,2
11605,stromal,GALNT15,1,1,1,1,1,5
11606,gi_epithelial,ALDH9A1,1,0,1,0,0,2
11607,monocytes_macs_DCs,ALDH9A1,1,0,0,0,0,1
11608,gi_epithelial,BDKRB2,1,0,1,0,1,3
11609,endothelial,BDKRB2,1,0,0,1,0,2
11610,gi_epithelial,BDH2,1,0,1,1,0,3
11611,neuroendocrine,BDH2,1,0,0,0,0,1
11612,gi_epithelial,ALDOB,1,0,1,0,0,2
11613,monocytes_macs_DCs,ALDOB,1,1,1,1,1,5
11614,endothelial,SAMD12,1,1,0,0,0,2
11615,stromal,SAMD12,1,1,1,0,0,3
11616,gi_epithelial,ALOX12,1,0,1,1,1,4
11617,monocytes_macs_DCs,ALOX12,1,0,0,0,1,2
11618,gi_epithelial,BEND7,1,0,1,0,0,2
11619,neuroendocrine,BEND7,1,1,1,1,0,4
11620,gi_epithelial,PHKA1,0,0,1,1,0,2
11621,stromal,PHKA1,0,0,0,0,1,1
11622,endothelial,GEMIN5,0,1,1,0,0,2
11623,stromal,GEMIN5,0,1,1,0,1,3
11624,gi_epithelial,PHLDB1,0,0,1,0,0,1
11625,endothelial,PHLDB1,0,0,0,0,0,0
11626,gi_epithelial,BEX2,1,1,1,1,0,4
11627,neuroendocrine,BEX2,1,1,1,1,0,4
11628,gi_epithelial,BEX4,1,0,1,1,0,3
11629,neuroendocrine,BEX4,1,0,0,0,0,1
11630,endothelial,SH3GL1,1,1,1,0,0,3
11631,stromal,SH3GL1,1,1,1,0,1,4
11632,endothelial,SIRPA,1,0,0,0,0,1
11633,monocytes_macs_DCs,SIRPA,1,0,0,0,0,1
11634,gi_epithelial,AKR7A2,1,0,1,0,0,2
11635,cd8_Tcells,AKR7A2,1,1,1,1,1,5
11636,endothelial,SLC12A6,1,1,0,1,0,3
11637,stromal,SLC12A6,1,1,1,1,0,4
11638,endothelial,GDAP1,0,1,0,0,0,1
11639,stromal,GDAP1,0,1,0,0,1,2
11640,endothelial,SLC14A1,0,0,0,0,0,0
11641,stromal,SLC14A1,0,1,0,1,0,2
11642,gi_epithelial,PHYH,1,0,1,0,0,2
11643,endothelial,PHYH,1,0,0,1,0,2
11644,endothelial,GALR1,0,1,0,0,0,1
11645,stromal,GALR1,0,1,0,0,0,1
11646,gi_epithelial,AKIRIN1,1,0,1,1,0,3
11647,cd8_Tcells,AKIRIN1,1,0,0,0,0,1
11648,gi_epithelial,SEPTIN4,1,0,1,0,1,3
11649,stromal,SEPTIN4,1,0,0,1,1,3
11650,gi_epithelial,AKAP17A,0,0,1,1,0,2
11651,endothelial,AKAP17A,0,0,0,0,0,0
11652,endothelial,PPP1R3G,0,1,0,1,0,2
11653,stromal,PPP1R3G,0,1,0,1,1,3
11654,endothelial,PPP1R16B,1,1,0,1,0,3
11655,stromal,PPP1R16B,1,1,1,0,0,3
11656,gi_epithelial,SESN3,1,0,1,1,0,3
11657,endothelial,SESN3,1,0,1,0,0,2
11658,endothelial,NRG2,1,1,0,0,0,2
11659,stromal,NRG2,1,1,0,0,1,3
11660,endothelial,NRP2,1,1,1,1,0,4
11661,stromal,NRP2,1,1,1,1,1,5
11662,gi_epithelial,ARHGEF37,0,0,1,0,0,1
11663,endothelial,ARHGEF37,0,0,0,0,0,0
11664,gi_epithelial,ARHGEF38,1,0,1,1,0,3
11665,neuroendocrine,ARHGEF38,1,0,1,0,0,2
11666,endothelial,LIPE,0,1,1,0,0,2
11667,stromal,LIPE,0,1,1,0,0,2
11668,endothelial,LIPT1,0,1,0,0,0,1
11669,stromal,LIPT1,0,1,0,0,0,1
11670,endothelial,NRIP1,0,1,1,1,0,3
11671,stromal,NRIP1,0,1,1,1,0,3
11672,endothelial,NPC1,1,1,0,0,0,2
11673,stromal,NPC1,1,1,0,1,0,3
11674,endothelial,LGALS2,1,1,1,0,1,4
11675,monocytes_macs_DCs,LGALS2,1,0,0,0,0,1
11676,endothelial,NOX4,1,0,0,0,0,1
11677,stromal,NOX4,1,1,0,1,1,4
11678,endothelial,NNMT,1,1,1,1,0,4
11679,stromal,NNMT,1,1,1,1,1,5
11680,endothelial,NME4,0,0,1,1,0,2
11681,stromal,NME4,0,0,0,1,1,2
11682,gi_epithelial,ARL14,1,0,1,0,0,2
11683,neuroendocrine,ARL14,1,0,1,1,0,3
11684,gi_epithelial,ARL14EP,1,0,1,0,0,2
11685,endothelial,ARL14EP,1,0,0,1,0,2
11686,endothelial,LRP5,1,1,0,0,0,2
11687,stromal,LRP5,1,1,0,0,1,3
11688,endothelial,LINC00888,1,0,0,0,0,1
11689,stromal,LINC00888,1,1,0,1,0,3
11690,gi_epithelial,ATP2C2,1,0,1,0,0,2
11691,neuroendocrine,ATP2C2,1,1,1,1,0,4
11692,endothelial,PODXL,1,0,0,0,0,1
11693,stromal,PODXL,1,1,1,1,1,5
11694,gi_epithelial,ARHGAP42,1,0,1,0,0,2
11695,stromal,ARHGAP42,1,0,0,1,1,3
11696,endothelial,KLHDC8A,0,1,0,0,0,1
11697,stromal,KLHDC8A,0,1,0,0,1,2
11698,endothelial,OAZ3,0,1,0,0,0,1
11699,stromal,OAZ3,0,1,0,0,0,1
11700,endothelial,LAMA4,1,1,1,1,0,4
11701,stromal,LAMA4,1,1,0,1,1,4
11702,gi_epithelial,ATP5MFP4,0,0,0,0,0,0
11703,stromal,ATP5MFP4,0,0,1,0,0,1
11704,endothelial,OARD1,1,1,0,1,0,3
11705,stromal,OARD1,1,1,1,1,1,5
11706,endothelial,LAMC1,1,1,1,1,0,4
11707,stromal,LAMC1,1,1,0,1,1,4
11708,endothelial,LDHB,1,1,1,0,0,3
11709,stromal,LDHB,1,1,0,0,1,3
11710,gi_epithelial,ARHGDIG,1,0,1,0,0,2
11711,neuroendocrine,ARHGDIG,1,1,1,1,0,4
11712,endothelial,NUDT14,0,1,1,0,0,2
11713,stromal,NUDT14,0,1,1,0,1,3
11714,endothelial,NUAK2,0,1,0,0,0,1
11715,stromal,NUAK2,0,1,0,0,1,2
11716,gi_epithelial,ARHGAP6,0,0,1,0,0,1
11717,endothelial,ARHGAP6,0,0,0,1,1,2
11718,gi_epithelial,ARHGAP9,1,0,1,0,1,3
11719,cd8_Tcells,ARHGAP9,1,0,0,1,0,2
11720,gi_epithelial,ATP4B,1,1,1,1,1,5
11721,stromal,ATP4B,1,1,1,1,1,5
11722,endothelial,LFNG,1,1,0,0,0,2
11723,stromal,LFNG,1,1,0,0,0,2
11724,gi_epithelial,ARL15,0,0,0,0,0,0
11725,endothelial,ARL15,0,0,0,0,0,0
11726,endothelial,NIBAN2,1,1,0,0,1,3
11727,stromal,NIBAN2,1,1,1,0,1,4
11728,endothelial,LTF,0,1,1,1,1,4
11729,stromal,LTF,0,1,1,1,1,4
11730,endothelial,MVB12B,0,1,0,1,0,2
11731,stromal,MVB12B,0,1,0,0,0,1
11732,gi_epithelial,ASXL1,1,0,1,0,0,2
11733,endothelial,ASXL1,1,0,0,0,0,1
11734,gi_epithelial,PDCD11,1,0,1,0,0,2
11735,neuroendocrine,PDCD11,1,0,1,1,0,3
11736,endothelial,MYO5C,1,0,0,1,0,2
11737,stromal,MYO5C,1,0,0,0,1,2
11738,endothelial,MYO1B,1,1,0,1,0,3
11739,stromal,MYO1B,1,1,0,1,1,4
11740,endothelial,MLH3,0,1,0,0,0,1
11741,stromal,MLH3,0,1,0,0,0,1
11742,gi_epithelial,SGPL1,1,1,1,1,0,4
11743,neuroendocrine,SGPL1,1,1,0,1,0,3
11744,endothelial,MMAA,0,1,0,0,0,1
11745,stromal,MMAA,0,1,0,0,0,1
11746,endothelial,LYRM9,0,1,1,0,0,2
11747,stromal,LYRM9,0,1,1,1,1,4
11748,endothelial,MTURN,0,1,0,0,0,1
11749,stromal,MTURN,0,1,0,0,1,2
11750,endothelial,MMP14,1,0,1,1,0,3
11751,stromal,MMP14,1,0,1,1,1,4
11752,gi_epithelial,ASF1B,1,0,1,0,0,2
11753,cd8_Tcells,ASF1B,1,0,0,1,0,2
11754,gi_epithelial,PDE1A,1,0,1,1,1,4
11755,endothelial,PDE1A,1,0,1,0,1,3
11756,endothelial,MPZL1,1,0,1,1,0,3
11757,monocytes_macs_DCs,MPZL1,1,0,1,1,0,3
11758,endothelial,MSL3,1,1,1,1,0,4
11759,stromal,MSL3,1,1,1,1,0,4
11760,endothelial,NANOGP1,0,0,0,0,0,0
11761,stromal,NANOGP1,0,1,0,1,0,2
11762,endothelial,MEF2A,0,0,1,0,0,1
11763,stromal,MEF2A,0,1,1,1,1,4
11764,gi_epithelial,PDCD10,1,0,1,1,0,3
11765,cd4_Tcells,PDCD10,1,0,1,1,0,3
11766,endothelial,MAP4K4,1,1,1,1,0,4
11767,stromal,MAP4K4,1,1,0,1,0,3
11768,gi_epithelial,ARSK,1,0,1,0,0,2
11769,neuroendocrine,ARSK,1,0,0,1,0,2
11770,gi_epithelial,ARSJ,1,0,1,1,0,3
11771,neuroendocrine,ARSJ,1,0,1,0,0,2
11772,gi_epithelial,ATAD5,1,0,1,1,0,3
11773,cd8_Tcells,ATAD5,1,0,1,1,0,3
11774,endothelial,MAP3K6,1,0,0,0,0,1
11775,stromal,MAP3K6,1,1,0,1,1,4
11776,gi_epithelial,ARRDC4,1,0,1,1,0,3
11777,endothelial,ARRDC4,1,0,0,0,1,2
11778,endothelial,NDST1,1,0,1,0,0,2
11779,stromal,NDST1,1,1,1,1,1,5
11780,endothelial,MAP3K1,0,1,1,1,0,3
11781,stromal,MAP3K1,0,1,1,1,0,3
11782,gi_epithelial,ATF6,0,0,1,1,0,2
